code	company	a	b	aclose	bclose	diff	average	updown	mainItem	
"192250"	"케이사인"	"2021-12-15"	"2021-12-22"	"2425"	"2485"	"60"	"2522"	"up"	"nan"	
"091340"	"S&K폴리텍"	"2021-12-15"	"2021-12-22"	"5630"	"5690"	"60"	"5653"	"down"	"고밀도폴리우레탄폼시트"	
"197140"	"디지캡"	"2021-12-15"	"2021-12-22"	"5030"	"5090"	"60"	"5030"	"down"	"보호솔루션, 방송서비스솔루션 등"	
"036640"	"HRS"	"2021-12-15"	"2021-12-22"	"7030"	"7090"	"60"	"7047"	"down"	"실리콘 컴파운드제품 제조"	
"012200"	"계양전기"	"2021-12-15"	"2021-12-22"	"4010"	"4070"	"60"	"4000"	"down"	"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조"	
"085910"	"네오티스"	"2021-12-15"	"2021-12-22"	"5070"	"5130"	"60"	"5088"	"down"	"마이크로비트,샤프트"	
"347890"	"엠투아이"	"2021-12-15"	"2021-12-22"	"8900"	"8960"	"60"	"8953"	"down"	"스마트HMI, 스마트SCADA, 스마트팩토리솔루션"	
"122830"	"원포유"	"2021-12-15"	"2021-12-22"	"2090"	"2150"	"60"	"2227"	"up"	"영상 및 음성 통신 서비스"	
"047310"	"파워로직스"	"2021-12-15"	"2021-12-22"	"7540"	"7600"	"60"	"7470"	"down"	"2차전지 보호회로 및 배터리팩, 카메라모듈"	
"004910"	"조광페인트"	"2021-12-15"	"2021-12-22"	"8400"	"8460"	"60"	"8500"	"up"	"도료(우레탄,에나멜,락카,특수도료) 제조,도매"	
"066900"	"디에이피"	"2021-12-15"	"2021-12-22"	"3520"	"3580"	"60"	"3452"	"down"	"Build-Up PCB(인쇄회로기판)"	
"065690"	"파커스"	"2021-12-15"	"2021-12-22"	"3000"	"3055"	"55"	"3007"	"down"	"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체"	
"000430"	"대원강업"	"2021-12-15"	"2021-12-22"	"3700"	"3755"	"55"	"3663"	"down"	"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매"	
"112190"	"KC산업"	"2021-12-15"	"2021-12-22"	"3365"	"3420"	"55"	"3465"	"up"	"철강보강콘크리트제품"	
"011700"	"한신기계공업"	"2021-12-15"	"2021-12-22"	"3730"	"3785"	"55"	"3772"	"down"	"공기압축기,공구류 제조,판매/오파"	
"066910"	"손오공"	"2021-12-15"	"2021-12-22"	"2345"	"2400"	"55"	"2375"	"down"	"완구, 게임, 캐릭터수입수수료"	
"140070"	"서플러스글로벌"	"2021-12-15"	"2021-12-22"	"4160"	"4215"	"55"	"4163"	"down"	"반도체 제조용 장비, 유휴기계설비 도소매"	
"024850"	"피에스엠씨"	"2021-12-15"	"2021-12-22"	"1180"	"1235"	"55"	"1225"	"down"	"리드프레임"	
"083660"	"CSA 코스믹"	"2021-12-15"	"2021-12-22"	"1610"	"1665"	"55"	"1712"	"up"	"물탱크,상하수도용도류벽,축산탱크"	
"217910"	"에스제이켐"	"2021-12-15"	"2021-12-22"	"373"	"426"	"53"	"416"	"down"	"수처리응집제, 폴리프로필렌"	
"094360"	"칩스앤미디어"	"2021-12-15"	"2021-12-22"	"22350"	"22400"	"50"	"21567"	"down"	"비디오 IP"	
"109860"	"동일금속"	"2021-12-15"	"2021-12-22"	"13950"	"14000"	"50"	"14217"	"up"	"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등"	
"192400"	"쿠쿠홀딩스"	"2021-12-15"	"2021-12-22"	"18950"	"19000"	"50"	"19200"	"up"	"주방용 전기기기 제조업"	
"008060"	"대덕"	"2021-12-15"	"2021-12-22"	"8070"	"8120"	"50"	"7987"	"down"	"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조"	
"001540"	"안국약품"	"2021-12-15"	"2021-12-22"	"10550"	"10600"	"50"	"10717"	"up"	"그랑파제, 토비콤-S"	
"260970"	"에스앤디"	"2021-12-15"	"2021-12-22"	"19250"	"19300"	"50"	"18767"	"down"	"일반기능식품소재, 건강기능식품소재"	
"035200"	"프럼파스트"	"2021-12-15"	"2021-12-22"	"6530"	"6580"	"50"	"6400"	"down"	"주택건설용 플라스틱 배관"	
"056190"	"에스에프에이"	"2021-12-15"	"2021-12-22"	"36300"	"36350"	"50"	"36367"	"up"	"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기"	
"213500"	"한솔제지"	"2021-12-15"	"2021-12-22"	"13500"	"13550"	"50"	"13550"	"down"	"인쇄용지, 산업용지, 특수지 제조 및 판매"	
"019770"	"서연탑메탈"	"2021-12-15"	"2021-12-22"	"6720"	"6770"	"50"	"6647"	"down"	"자동차금형.건설중장비 부품"	
"199150"	"데이터스트림즈"	"2021-12-15"	"2021-12-22"	"13850"	"13900"	"50"	"13967"	"up"	"TeraStream"	
"307870"	"비투엔"	"2021-12-15"	"2021-12-22"	"4230"	"4280"	"50"	"4308"	"up"	"기업인수합병"	
"006890"	"태경케미컬"	"2021-12-15"	"2021-12-22"	"12700"	"12750"	"50"	"12317"	"down"	"드라이아이스,액체탄산,고체탄산 제조"	
"054950"	"제이브이엠"	"2021-12-15"	"2021-12-22"	"13750"	"13800"	"50"	"13850"	"up"	"전자동 정제,분류 및 포장시스템"	
"011760"	"현대코퍼레이션"	"2021-12-15"	"2021-12-22"	"16650"	"16700"	"50"	"16550"	"down"	"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발"	
"021650"	"한국큐빅"	"2021-12-15"	"2021-12-22"	"3960"	"4010"	"50"	"4023"	"up"	"Curl Fit(표면처리사업)"	
"024110"	"기업은행"	"2021-12-15"	"2021-12-22"	"11050"	"11100"	"50"	"11183"	"up"	"은행업"	
"016360"	"삼성증권"	"2021-12-15"	"2021-12-22"	"49500"	"49550"	"50"	"49733"	"up"	"유가증권의 매매,위탁매매,인수주선"	
"028050"	"삼성엔지니어링"	"2021-12-15"	"2021-12-22"	"22850"	"22900"	"50"	"23150"	"up"	"산업설비,건물,구축물,토목시설의 설계,시공,공사감리"	
"224810"	"엄지하우스"	"2021-12-15"	"2021-12-22"	"4645"	"4695"	"50"	"4817"	"up"	"실내건축업, 분양공사 및 디자인 설계"	
"001250"	"GS글로벌"	"2021-12-15"	"2021-12-22"	"2315"	"2365"	"50"	"2307"	"down"	"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대"	
"084010"	"대한제강"	"2021-12-15"	"2021-12-22"	"15550"	"15600"	"50"	"15967"	"up"	"제강,철재,철근,환봉,마환봉,빌레트 제조"	
"131390"	"원익피앤이"	"2021-12-15"	"2021-12-22"	"26150"	"26200"	"50"	"26367"	"up"	"2차전지 공정용 장비, 산업용 정류기"	
"156100"	"엘앤케이바이오"	"2021-12-15"	"2021-12-22"	"10250"	"10300"	"50"	"10027"	"down"	"척추 임플란트"	
"105840"	"우진"	"2021-12-15"	"2021-12-22"	"8070"	"8120"	"50"	"8177"	"up"	"원전용계측기"	
"014970"	"삼륭물산"	"2021-12-15"	"2021-12-22"	"6960"	"7010"	"50"	"6973"	"down"	"카톤팩"	
"083930"	"아바코"	"2021-12-15"	"2021-12-22"	"12450"	"12500"	"50"	"12217"	"down"	"평판디스플레이제조용장비"	
"093920"	"서원인텍"	"2021-12-15"	"2021-12-22"	"6800"	"6850"	"50"	"6820"	"down"	"휴대폰용키패드및부자재"	
"123410"	"코리아에프티"	"2021-12-15"	"2021-12-22"	"3230"	"3280"	"50"	"3258"	"down"	"캐니스터,플라스틱필러넥,의장부품"	
"001800"	"오리온홀딩스"	"2021-12-15"	"2021-12-22"	"16200"	"16250"	"50"	"16333"	"up"	"자회사 관리 지주사업 등"	
"039240"	"경남스틸"	"2021-12-15"	"2021-12-22"	"4020"	"4070"	"50"	"3915"	"down"	"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등"	
"311690"	"천랩"	"2021-12-15"	"2021-12-22"	"45150"	"45200"	"50"	"47583"	"up"	"생명정보 플랫폼, 마이크로바이옴 분석 서비스"	
"234340"	"세틀뱅크"	"2021-12-15"	"2021-12-22"	"31200"	"31250"	"50"	"31567"	"up"	"가상계좌중계, 간편현금결제"	
"054620"	"APS홀딩스"	"2021-12-15"	"2021-12-22"	"12600"	"12650"	"50"	"12583"	"down"	"인터넷 트래픽 솔루션"	
"002320"	"한진"	"2021-12-15"	"2021-12-22"	"29750"	"29800"	"50"	"30300"	"up"	"포장화물,택배산업,항만하역,고속버스사업,운수보관"	
"075180"	"새론오토모티브"	"2021-12-15"	"2021-12-22"	"5220"	"5270"	"50"	"5303"	"up"	"자동차부품(브레이크패드,라이닝)"	
"114090"	"GKL"	"2021-12-15"	"2021-12-22"	"12750"	"12800"	"50"	"12433"	"down"	"카지노"	
"004090"	"한국석유공업"	"2021-12-15"	"2021-12-22"	"11050"	"11100"	"50"	"10950"	"down"	"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대"	
"227840"	"현대코퍼레이션홀딩스"	"2021-12-15"	"2021-12-22"	"12050"	"12100"	"50"	"12200"	"up"	"브랜드사업, 육류유통"	
"000240"	"한국앤컴퍼니"	"2021-12-15"	"2021-12-22"	"15700"	"15750"	"50"	"15567"	"down"	"비금융지주회사"	
"047400"	"유니온머티리얼"	"2021-12-15"	"2021-12-22"	"3000"	"3050"	"50"	"2965"	"down"	"페라이트,세라믹 제조,도매"	
"092130"	"이크레더블"	"2021-12-15"	"2021-12-22"	"19950"	"20000"	"50"	"19933"	"down"	"전자신용인증서비스(정보),소프트웨어 개발"	
"187870"	"디바이스이엔지"	"2021-12-15"	"2021-12-22"	"29050"	"29100"	"50"	"29383"	"up"	"OLED용 FM MASK 세정장비"	
"017480"	"삼현철강"	"2021-12-15"	"2021-12-22"	"5720"	"5770"	"50"	"5773"	"up"	"후판,열연후판,산세판박,무늬강판,용단철강,형강외"	
"004080"	"신흥"	"2021-12-15"	"2021-12-22"	"15950"	"16000"	"50"	"15967"	"down"	"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대"	
"001680"	"대상"	"2021-12-15"	"2021-12-22"	"23150"	"23200"	"50"	"23283"	"up"	"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사"	
"025530"	"에스제이엠홀딩스"	"2021-12-15"	"2021-12-22"	"3565"	"3615"	"50"	"3588"	"down"	"지주회사및경영자문"	
"246960"	"이노테라피"	"2021-12-15"	"2021-12-22"	"11850"	"11900"	"50"	"12233"	"up"	"의료용지혈제, 밀폐제 및 접착제"	
"131180"	"딜리"	"2021-12-15"	"2021-12-22"	"1890"	"1935"	"45"	"1900"	"down"	"디지털 UV 프린터"	
